_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count3	status_500_count1	status_500_count3	status_0_count1	status_0_count3	status_other_count1	status_other_count3	percentile_viewfeedresponsetime_edge	percentile_addfeedresponsetime_edge	percentile_deletefeedresponsetime_edge	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	cpuusage_stress1	cpuusage_stress10	cpuusage_stress11	cpuusage_stress2	cpuusage_stress3	cpuusage_stress4	cpuusage_stress5	cpuusage_stress6	cpuusage_stress7	cpuusage_stress8	cpuusage_stress9	
Fri Jun 02 16:44:00 UTC 2017	1.0	1.082679296E9	2497.435791015625	0.0	2.5399296E7	0.0	2.0	5.51559168E8	44.03705596923828	2.0	1.0	5.53238528E8	4.85556224E8	0.0	null	0.07325000315904617	0.04774999991059303	0.04975000023841858	0.9912499785423279	0.6455859541893005	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	333.0	335.0	331.0	329.0	332.0	334.0	337.0	333.0	331.0	333.0	
Fri Jun 02 16:43:00 UTC 2017	1.0	1.082679296E9	2804.27099609375	0.0	2.6406912E7	0.0	4.0	5.51559168E8	44.03705596923828	1.0	1.0	5.54336256E8	4.85646336E8	0.0	null	0.07975000143051147	0.05324999988079071	0.045249998569488525	0.9915000200271606	0.6433759331703186	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	331.0	336.0	334.0	335.0	335.0	335.0	335.0	330.0	332.0	335.0	333.0	
Fri Jun 02 16:42:00 UTC 2017	1.0	1.082679296E9	2590.2802734375	0.0	2.5399296E7	0.0	3.0	5.51559168E8	45.19928741455078	1.0	1.0	5.5341056E8	4.85736448E8	0.0	null	0.07450000196695328	0.05000000074505806	0.04724999889731407	0.9909999966621399	0.6433734893798828	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	328.0	332.0	333.0	330.0	333.0	330.0	332.0	334.0	331.0	331.0	
Fri Jun 02 16:41:00 UTC 2017	2.0	1.082658816E9	2427.38427734375	0.0	2.6406912E7	0.0	6.0	5.51559168E8	37.81855773925781	2.0	3.0	5.54512384E8	4.8582656E8	0.0	null	0.09425000101327896	0.05299999937415123	0.04975000023841858	0.9912499785423279	0.6433656215667725	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	329.0	335.0	336.0	331.0	337.0	333.0	337.0	331.0	335.0	
Fri Jun 02 16:40:00 UTC 2017	1.0	1.082658816E9	3188.680419921875	0.0	2.5399296E7	0.0	3.0	5.49527552E8	5356.42431640625	1.0	2.0	5.5359488E8	4.85896192E8	0.0	null	0.07150000333786011	0.05649999901652336	0.0507499985396862	0.9915000200271606	0.6433475613594055	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	332.0	336.0	335.0	333.0	337.0	333.0	336.0	329.0	336.0	336.0	
Fri Jun 02 16:39:00 UTC 2017	1.0	1.082658816E9	8630673.0	7.0	2.5399296E7	142196.75	14.0	5.4943744E8	5356.42431640625	32.0	14.0	5.53680896E8	4.86047744E8	673256.875	1656329.125	0.0820000022649765	0.0625	0.06575000286102295	0.9810000061988831	0.6433475613594055	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	321.0	319.0	321.0	311.0	315.0	318.0	320.0	321.0	324.0	317.0	316.0	
Fri Jun 02 16:38:00 UTC 2017	69.0	1.08177408E9	8630673.0	32.0	3.0957568E7	142196.75	84.0	5.49462016E8	19600.501953125	102.0	109.0	5.46029568E8	4.83897344E8	1392398.0	1950859.5	0.06949999928474426	0.15800000727176666	0.15974999964237213	0.9567499756813049	0.6434311866760254	0.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	282.0	280.0	277.0	276.0	279.0	278.0	275.0	277.0	279.0	279.0	276.0	
Fri Jun 02 16:37:00 UTC 2017	396.0	1.08300288E9	8499971.0	31.0	3.0896128E7	139405.125	85.0	5.46660352E8	19600.501953125	88.0	128.0	5.3856256E8	4.71392256E8	1392398.0	1950859.5	0.07649999856948853	0.14800000190734863	0.15449999272823334	0.9572499990463257	0.6432227492332458	600.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	277.0	279.0	282.0	281.0	280.0	276.0	279.0	279.0	279.0	279.0	281.0	
Fri Jun 02 16:36:00 UTC 2017	385.0	1.082273792E9	8659945.0	31.0	3.1002624E7	152149.40625	93.0	5.44735232E8	22270.365234375	135.0	107.0	5.28764928E8	4.59886592E8	2092179.375	1480820.375	0.06475000083446503	0.15974999964237213	0.16200000047683716	0.9549999833106995	0.6429536938667297	600.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	279.0	280.0	276.0	279.0	279.0	279.0	278.0	280.0	278.0	278.0	277.0	
Fri Jun 02 16:35:00 UTC 2017	389.0	1.081737216E9	9013533.0	33.0	2.998272E7	152149.40625	95.0	5.41585408E8	24084.548828125	143.0	116.0	5.18656E8	4.47561728E8	1806889.25	1755491.0	0.06925000250339508	0.1497499942779541	0.16249999403953552	0.9547500014305115	0.6427315473556519	600.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	277.0	281.0	279.0	278.0	275.0	274.0	276.0	277.0	278.0	277.0	279.0	
Fri Jun 02 16:34:00 UTC 2017	411.0	1.081331712E9	8836692.0	32.0	3.0789632E7	142815.5	97.0	5.395456E8	24084.548828125	125.0	131.0	5.01858304E8	4.3300864E8	1675658.375	1690273.375	0.07374999672174454	0.15424999594688416	0.15725000202655792	0.9542499780654907	0.642597496509552	500.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	279.0	282.0	278.0	280.0	279.0	277.0	275.0	283.0	280.0	276.0	276.0	
Fri Jun 02 16:33:00 UTC 2017	394.0	1.08142592E9	8755269.0	32.0	3.1797248E7	142815.5	99.0	5.37493504E8	24084.548828125	119.0	133.0	4.88972288E8	4.18906112E8	1675658.375	1690273.375	0.08150000125169754	0.1574999988079071	0.1655000001192093	0.9555000066757202	0.6424345374107361	500.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	280.0	280.0	276.0	283.0	279.0	279.0	281.0	279.0	278.0	281.0	279.0	
Fri Jun 02 16:32:00 UTC 2017	395.0	1.081249792E9	9209342.0	32.0	3.0089216E7	142815.5	94.0	5.34761472E8	22492.84375	118.0	120.0	4.7618048E8	4.1285632E8	1862540.25	1690273.375	0.06300000101327896	0.13975000381469727	0.14749999344348907	0.956250011920929	0.6447556614875793	500.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	278.0	280.0	282.0	278.0	277.0	280.0	277.0	278.0	280.0	279.0	278.0	
Fri Jun 02 16:31:00 UTC 2017	400.0	1.082544128E9	9209342.0	32.0	3.0089216E7	156233.59375	97.0	5.32688896E8	22635.658203125	124.0	123.0	4.63466496E8	4.1007104E8	1734455.0	1763997.125	0.09700000286102295	0.1407500058412552	0.1547500044107437	0.9542499780654907	0.6442487835884094	400.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	278.0	279.0	276.0	279.0	279.0	278.0	278.0	279.0	279.0	275.0	278.0	
Fri Jun 02 16:30:00 UTC 2017	400.0	1.080803328E9	9209342.0	33.0	3.0408704E7	156233.59375	98.0	5.30604032E8	22635.658203125	131.0	127.0	4.4910592E8	4.02857984E8	1807320.875	1871845.0	0.07850000262260437	0.1432500034570694	0.15600000321865082	0.9547500014305115	0.6416757106781006	400.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	276.0	278.0	277.0	276.0	277.0	276.0	274.0	277.0	279.0	279.0	277.0	
Fri Jun 02 16:29:00 UTC 2017	402.0	1.080446976E9	9003080.0	32.0	3.0851072E7	156233.59375	94.0	5.28580608E8	22635.658203125	134.0	119.0	4.2684416E8	3.9477248E8	1760677.125	1871845.0	0.06400000303983688	0.14174999296665192	0.14249999821186066	0.9545000195503235	0.641529381275177	400.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	277.0	276.0	278.0	277.0	275.0	277.0	279.0	275.0	276.0	278.0	275.0	
Fri Jun 02 16:28:00 UTC 2017	405.0	1.080152064E9	8987412.0	32.0	3.1117312E7	156233.59375	94.0	5.26594048E8	22635.658203125	126.0	117.0	4.135936E8	3.93506816E8	1780827.0	null	0.07724999636411667	0.13175000250339508	0.15074999630451202	0.9542499780654907	0.6412920951843262	350.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	274.0	275.0	275.0	277.0	276.0	277.0	278.0	279.0	276.0	276.0	276.0	
Fri Jun 02 16:27:00 UTC 2017	400.0	1.080516608E9	8864537.0	31.0	3.0978048E7	137887.28125	93.0	5.24517376E8	22635.658203125	127.0	110.0	4.12925952E8	3.92167424E8	1775169.25	1757522.625	0.07800000160932541	0.1367499977350235	0.1445000022649765	0.9557499885559082	0.642168402671814	350.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	279.0	281.0	280.0	279.0	279.0	277.0	277.0	279.0	279.0	280.0	282.0	
Fri Jun 02 16:26:00 UTC 2017	396.0	1.080246272E9	8735020.0	32.0	3.0932992E7	152793.046875	93.0	5.2168704E8	21444.580078125	122.0	107.0	4.08743936E8	3.8897664E8	1775169.25	1757522.625	0.06424999982118607	0.1262499988079071	0.1420000046491623	0.9559999704360962	0.6407822966575623	350.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	275.0	274.0	276.0	277.0	281.0	280.0	280.0	280.0	278.0	279.0	278.0	
Fri Jun 02 16:25:00 UTC 2017	399.0	1.08070912E9	8735020.0	32.0	3.1031296E7	140971.828125	93.0	5.19593984E8	22086.681640625	123.0	110.0	4.06745088E8	3.821568E8	1847463.875	1757522.625	0.07050000131130219	0.12325000017881393	0.14100000262260437	0.9557499885559082	0.6404803991317749	300.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	280.0	281.0	277.0	279.0	277.0	277.0	281.0	279.0	280.0	277.0	278.0	
Fri Jun 02 16:24:00 UTC 2017	400.0	1.080414208E9	8735020.0	31.0	3.0785536E7	140971.828125	93.0	5.17455872E8	22086.681640625	123.0	106.0	4.04045824E8	3.78855424E8	1645095.625	1459651.375	0.0754999965429306	0.11649999767541885	0.13824999332427979	0.956250011920929	0.642544150352478	300.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	278.0	276.0	280.0	277.0	280.0	281.0	280.0	281.0	278.0	283.0	278.0	
Fri Jun 02 16:23:00 UTC 2017	384.0	1.079857152E9	8735020.0	32.0	3.0994432E7	140971.828125	93.0	5.1539968E8	22086.681640625	115.0	101.0	3.94235904E8	3.7423104E8	1645095.625	1459651.375	0.07850000262260437	0.11675000190734863	0.13699999451637268	0.9559999704360962	0.6398996114730835	300.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	278.0	281.0	278.0	283.0	283.0	279.0	280.0	277.0	280.0	280.0	280.0	
Fri Jun 02 16:22:00 UTC 2017	397.0	1.078304768E9	8735020.0	32.0	2.9229056E7	140971.828125	101.0	5.1349504E8	22086.681640625	118.0	102.0	3.95956224E8	3.74034432E8	1645095.625	1459651.375	0.06575000286102295	0.11749999970197678	0.13975000381469727	0.9570000171661377	0.6394974589347839	250.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	278.0	280.0	279.0	277.0	278.0	280.0	280.0	283.0	280.0	280.0	277.0	
Fri Jun 02 16:21:00 UTC 2017	392.0	1.078259712E9	8191240.5	29.0	2.99008E7	119474.0546875	94.0	5.10394368E8	21710.322265625	114.0	95.0	3.89701632E8	3.76406016E8	1645095.625	1459651.375	0.09974999725818634	0.1067499965429306	0.13699999451637268	0.9577500224113464	0.6410303711891174	250.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	282.0	277.0	282.0	281.0	281.0	281.0	283.0	280.0	280.0	285.0	284.0	
Fri Jun 02 16:20:00 UTC 2017	374.0	1.077743616E9	7676155.0	28.0	3.1023104E7	119474.0546875	80.0	5.05622528E8	19663.93359375	100.0	89.0	3.856384E8	3.67149056E8	1645095.625	1459651.375	0.07724999636411667	0.10949999839067459	0.12200000137090683	0.9582499861717224	0.6385712623596191	250.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	283.0	279.0	278.0	280.0	281.0	282.0	277.0	280.0	279.0	279.0	281.0	
Fri Jun 02 16:19:00 UTC 2017	378.0	1.079185408E9	7676155.0	28.0	2.9118464E7	119474.0546875	83.0	5.05413632E8	19663.93359375	102.0	82.0	3.84811008E8	3.67501312E8	1645095.625	1459651.375	0.07575000077486038	0.09799999743700027	0.12549999356269836	0.9599999785423279	0.6384059190750122	200.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	281.0	282.0	284.0	280.0	281.0	283.0	283.0	283.0	282.0	282.0	279.0	
Fri Jun 02 16:18:00 UTC 2017	362.0	1.07790336E9	6286555.0	25.0	2.9028352E7	119557.40625	87.0	5.03025664E8	19663.93359375	104.0	85.0	3.82623744E8	3.6524032E8	1425160.625	1106430.875	0.07524999976158142	0.10300000011920929	0.12725000083446503	0.9607499837875366	0.638796329498291	200.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	286.0	286.0	285.0	288.0	286.0	286.0	286.0	287.0	285.0	286.0	286.0	
Fri Jun 02 16:17:00 UTC 2017	337.0	1.076645888E9	6286555.0	22.0	2.8962816E7	60683.3359375	75.0	4.99499008E8	11317.10546875	86.0	62.0	3.80198912E8	3.6149248E8	1425160.625	1106430.875	0.07225000113248825	0.08874999731779099	0.11574999988079071	0.9639999866485596	0.6378647685050964	200.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	290.0	291.0	287.0	289.0	290.0	288.0	289.0	290.0	291.0	289.0	287.0	
Fri Jun 02 16:16:00 UTC 2017	321.0	1.073340416E9	4686977.5	21.0	2.9888512E7	60683.3359375	87.0	4.9666048E8	11317.10546875	86.0	60.0	3.7986304E8	3.61578496E8	1061228.875	836662.3125	0.06449999660253525	0.0949999988079071	0.11599999666213989	0.9660000205039978	0.6388007402420044	150.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	292.0	292.0	296.0	295.0	292.0	292.0	294.0	297.0	295.0	293.0	292.0	
Fri Jun 02 16:15:00 UTC 2017	289.0	1.034817536E9	4686977.5	17.0	2.7353088E7	60683.3359375	74.0	4.9303552E8	11317.10546875	74.0	62.0	3.82943232E8	3.64736512E8	1061228.875	836662.3125	0.07599999755620956	0.08550000190734863	0.1042499989271164	0.968999981880188	0.6329891681671143	150.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	298.0	299.0	299.0	299.0	299.0	301.0	299.0	295.0	298.0	300.0	299.0	
Fri Jun 02 16:14:00 UTC 2017	252.0	8.9921536E8	2183926.75	16.0	2.7684864E7	60683.3359375	59.0	4.89869312E8	11317.10546875	66.0	48.0	4.16448512E8	3.8854656E8	822706.875	836662.3125	0.06925000250339508	0.0754999965429306	0.0989999994635582	0.972000002861023	0.6204100251197815	150.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	297.0	303.0	295.0	300.0	295.0	295.0	303.0	306.0	303.0	299.0	295.0	
Fri Jun 02 16:13:00 UTC 2017	257.0	6.82262528E8	2183926.75	15.0	2.6677248E7	60683.3359375	62.0	4.89713664E8	11317.10546875	58.0	51.0	4.74963968E8	4.37420032E8	768949.75	754385.8125	0.07450000196695328	0.08250000327825546	0.09525000303983688	0.9727500081062317	0.5895169973373413	100.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	302.0	297.0	300.0	299.0	301.0	303.0	298.0	298.0	298.0	296.0	300.0	
Fri Jun 02 16:12:00 UTC 2017	259.0	6.23140864E8	2183926.75	11.0	2.6570752E7	45040.0078125	62.0	4.84397056E8	11139.134765625	53.0	53.0	5.7438208E8	5.1853312E8	465928.09375	419329.53125	0.07874999940395355	0.07750000059604645	0.09624999761581421	0.9742500185966492	0.5817620158195496	100.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	303.0	303.0	306.0	303.0	305.0	300.0	304.0	306.0	302.0	309.0	306.0	
Fri Jun 02 16:11:00 UTC 2017	201.0	5.61717248E8	2183926.75	7.0	2.5874432E7	27092.306640625	40.0	4.84143104E8	5888.7587890625	32.0	36.0	6.27810304E8	5.66603776E8	465928.09375	419329.53125	0.09049999713897705	0.0754999965429306	0.07649999856948853	0.9764999747276306	0.5747649669647217	100.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	315.0	314.0	313.0	318.0	314.0	315.0	307.0	311.0	312.0	310.0	310.0	
Fri Jun 02 16:10:00 UTC 2017	153.0	5.33561344E8	442527.1875	6.0	2.5874432E7	20896.73828125	37.0	4.7673344E8	5888.7587890625	36.0	29.0	6.2058496E8	5.92605184E8	146662.984375	172320.296875	0.08049999922513962	0.06400000303983688	0.07150000333786011	0.9762499928474426	0.5729331374168396	50.0	0.0	0.0	2298.0	2372.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	311.0	312.0	313.0	314.0	311.0	314.0	316.0	317.0	318.0	316.0	312.0	
